event_id,minute,grade_from,grade_to,basis_weight,basis_weight_target,stock_flow,filler_flow,steam_pressure,machine_speed,ash_content,caliper,recipe_headroom
113,20,SC-52,SC-60,60.146,60.0,431.78,17.59,3.144,1163.0,5.469,0.0749,1.977
113,21,SC-52,SC-60,60.037,60.0,428.66,16.77,3.311,1169.9,5.469,0.0749,1.977
113,22,SC-52,SC-60,60.263,60.0,431.21,16.61,3.358,1161.1,5.469,0.0749,1.977
113,23,SC-52,SC-60,60.247,60.0,431.32,17.97,3.284,1161.8,5.469,0.0749,1.977
113,24,SC-52,SC-60,60.25,60.0,426.35,16.91,3.269,1167.8,5.469,0.0749,1.977
114,0,SC-60,LWC-65,61.419,65.0,425.36,17.75,3.293,1146.0,8.678,0.0998,2.467
114,1,SC-60,LWC-65,61.729,65.0,429.79,17.7,3.388,1133.2,8.678,0.0998,2.467
114,2,SC-60,LWC-65,61.535,65.0,435.41,18.71,3.397,1134.4,8.678,0.0998,2.467
114,3,SC-60,LWC-65,63.314,65.0,440.32,19.84,3.396,1126.8,8.678,0.0998,2.467
114,4,SC-60,LWC-65,63.202,65.0,442.51,18.65,3.366,1119.8,8.678,0.0998,2.467
114,5,SC-60,LWC-65,63.178,65.0,449.01,19.44,3.401,1124.4,8.678,0.0998,2.467
114,6,SC-60,LWC-65,64.135,65.0,448.95,18.84,3.316,1124.1,8.678,0.0998,2.467
114,7,SC-60,LWC-65,63.376,65.0,454.12,19.3,3.459,1124.0,8.678,0.0998,2.467
114,8,SC-60,LWC-65,63.728,65.0,452.76,19.49,3.457,1120.1,8.678,0.0998,2.467
114,9,SC-60,LWC-65,63.558,65.0,448.41,19.47,3.472,1120.5,8.678,0.0998,2.467
114,10,SC-60,LWC-65,64.915,65.0,456.43,20.88,3.494,1123.5,8.678,0.0998,2.467
114,11,SC-60,LWC-65,64.579,65.0,452.21,19.55,3.493,1119.1,8.678,0.0998,2.467
114,12,SC-60,LWC-65,64.764,65.0,456.45,20.05,3.473,1125.2,8.678,0.0998,2.467
114,13,SC-60,LWC-65,64.73,65.0,455.08,18.84,3.484,1125.5,8.678,0.0998,2.467
114,14,SC-60,LWC-65,64.872,65.0,461.46,20.05,3.414,1133.7,8.678,0.0998,2.467
114,15,SC-60,LWC-65,64.774,65.0,460.5,20.44,3.458,1127.2,8.678,0.0998,2.467
114,16,SC-60,LWC-65,64.873,65.0,456.52,19.63,3.492,1122.5,8.678,0.0998,2.467
114,17,SC-60,LWC-65,64.859,65.0,458.07,18.66,3.454,1118.0,8.678,0.0998,2.467
114,18,SC-60,LWC-65,64.673,65.0,459.08,19.91,3.535,1122.4,8.678,0.0998,2.467
114,19,SC-60,LWC-65,64.866,65.0,460.54,19.95,3.461,1122.4,8.678,0.0998,2.467
114,20,SC-60,LWC-65,64.982,65.0,459.06,20.31,3.505,1118.1,8.678,0.0998,2.467
114,21,SC-60,LWC-65,64.95,65.0,457.12,20.96,3.501,1124.5,8.678,0.0998,2.467
114,22,SC-60,LWC-65,64.488,65.0,457.86,19.78,3.534,1113.5,8.678,0.0998,2.467
114,23,SC-60,LWC-65,64.539,65.0,459.4,19.54,3.542,1119.2,8.678,0.0998,2.467
114,24,SC-60,LWC-65,65.277,65.0,461.97,19.39,3.532,1123.1,8.678,0.0998,2.467
115,0,NEWS-48,LWC-58,44.847,58.0,356.65,14.84,2.636,1233.7,12.702,0.1228,2.888
115,1,NEWS-48,LWC-58,46.85,58.0,363.9,14.86,2.831,1219.2,12.702,0.1228,2.888
115,2,NEWS-48,LWC-58,48.065,58.0,370.18,15.36,2.811,1207.4,12.702,0.1228,2.888
115,3,NEWS-48,LWC-58,49.312,58.0,379.26,15.33,2.819,1205.2,12.702,0.1228,2.888
115,4,NEWS-48,LWC-58,50.568,58.0,378.49,15.71,2.877,1199.5,12.702,0.1228,2.888
115,5,NEWS-48,LWC-58,51.472,58.0,387.27,16.58,2.871,1187.3,12.702,0.1228,2.888
115,6,NEWS-48,LWC-58,52.734,58.0,390.63,16.27,2.923,1183.0,12.702,0.1228,2.888
115,7,NEWS-48,LWC-58,53.305,58.0,391.84,17.15,2.946,1177.3,12.702,0.1228,2.888
115,8,NEWS-48,LWC-58,53.717,58.0,400.73,16.69,3.051,1179.7,12.702,0.1228,2.888
115,9,NEWS-48,LWC-58,54.279,58.0,394.87,16.32,3.083,1172.7,12.702,0.1228,2.888
115,10,NEWS-48,LWC-58,55.053,58.0,402.91,16.41,3.084,1162.4,12.702,0.1228,2.888
115,11,NEWS-48,LWC-58,55.561,58.0,405.85,17.09,3.115,1169.0,12.702,0.1228,2.888
115,12,NEWS-48,LWC-58,55.066,58.0,404.71,17.74,3.073,1172.2,12.702,0.1228,2.888
115,13,NEWS-48,LWC-58,55.881,58.0,408.85,17.04,3.067,1170.7,12.702,0.1228,2.888
115,14,NEWS-48,LWC-58,56.231,58.0,409.28,17.82,3.077,1158.8,12.702,0.1228,2.888
115,15,NEWS-48,LWC-58,56.605,58.0,412.96,17.58,3.084,1156.3,12.702,0.1228,2.888
115,16,NEWS-48,LWC-58,56.679,58.0,419.12,17.89,3.17,1168.0,12.702,0.1228,2.888
115,17,NEWS-48,LWC-58,56.946,58.0,413.74,17.5,3.259,1165.2,12.702,0.1228,2.888
115,18,NEWS-48,LWC-58,56.907,58.0,415.12,17.78,3.112,1158.8,12.702,0.1228,2.888
115,19,NEWS-48,LWC-58,56.871,58.0,412.71,18.2,3.153,1147.1,12.702,0.1228,2.888
115,20,NEWS-48,LWC-58,57.465,58.0,415.74,17.75,3.184,1151.9,12.702,0.1228,2.888
115,21,NEWS-48,LWC-58,57.576,58.0,415.14,17.53,3.164,1148.8,12.702,0.1228,2.888
115,22,NEWS-48,LWC-58,57.615,58.0,417.95,16.91,3.197,1162.8,12.702,0.1228,2.888
115,23,NEWS-48,LWC-58,57.744,58.0,413.98,18.11,3.155,1145.6,12.702,0.1228,2.888
115,24,NEWS-48,LWC-58,57.27,58.0,415.07,17.48,3.152,1161.8,12.702,0.1228,2.888
116,0,LWC-65,NEWS-48,69.093,48.5,479.15,20.42,3.413,1107.0,8.933,0.0732,2.366
116,1,LWC-65,NEWS-48,66.302,48.5,462.84,20.14,3.331,1117.4,8.933,0.0732,2.366
116,2,LWC-65,NEWS-48,64.447,48.5,445.64,19.64,3.142,1142.3,8.933,0.0732,2.366
116,3,LWC-65,NEWS-48,61.985,48.5,430.97,18.63,3.149,1150.4,8.933,0.0732,2.366
116,4,LWC-65,NEWS-48,60.748,48.5,424.55,17.51,3.058,1157.0,8.933,0.0732,2.366
116,5,LWC-65,NEWS-48,58.834,48.5,415.03,17.31,3.001,1174.5,8.933,0.0732,2.366
116,6,LWC-65,NEWS-48,57.07,48.5,409.22,15.87,2.994,1179.3,8.933,0.0732,2.366
116,7,LWC-65,NEWS-48,56.11,48.5,402.47,15.71,2.92,1179.7,8.933,0.0732,2.366
116,8,LWC-65,NEWS-48,54.826,48.5,396.77,15.43,2.982,1199.9,8.933,0.0732,2.366
116,9,LWC-65,NEWS-48,54.004,48.5,392.81,16.53,2.943,1197.3,8.933,0.0732,2.366
116,10,LWC-65,NEWS-48,54.787,48.5,385.1,14.72,2.917,1200.8,8.933,0.0732,2.366
116,11,LWC-65,NEWS-48,53.09,48.5,384.67,14.46,2.812,1200.4,8.933,0.0732,2.366
116,12,LWC-65,NEWS-48,52.471,48.5,379.79,14.13,2.769,1214.1,8.933,0.0732,2.366
116,13,LWC-65,NEWS-48,51.531,48.5,378.31,14.74,2.805,1213.8,8.933,0.0732,2.366
116,14,LWC-65,NEWS-48,51.759,48.5,377.44,14.36,2.78,1216.9,8.933,0.0732,2.366
116,15,LWC-65,NEWS-48,51.247,48.5,371.0,14.68,2.745,1213.5,8.933,0.0732,2.366
116,16,LWC-65,NEWS-48,51.159,48.5,371.09,14.34,2.706,1222.1,8.933,0.0732,2.366
116,17,LWC-65,NEWS-48,50.865,48.5,369.86,13.19,2.754,1224.1,8.933,0.0732,2.366
116,18,LWC-65,NEWS-48,49.629,48.5,367.72,13.38,2.728,1217.7,8.933,0.0732,2.366
116,19,LWC-65,NEWS-48,49.53,48.5,369.38,14.37,2.776,1215.2,8.933,0.0732,2.366
116,20,LWC-65,NEWS-48,49.38,48.5,365.13,13.51,2.769,1226.2,8.933,0.0732,2.366
116,21,LWC-65,NEWS-48,49.241,48.5,364.59,14.13,2.786,1216.4,8.933,0.0732,2.366
116,22,LWC-65,NEWS-48,49.484,48.5,363.52,13.4,2.663,1225.8,8.933,0.0732,2.366
116,23,LWC-65,NEWS-48,49.099,48.5,366.46,12.93,2.743,1223.5,8.933,0.0732,2.366
116,24,LWC-65,NEWS-48,49.788,48.5,362.72,13.22,2.683,1232.4,8.933,0.0732,2.366
117,0,LWC-58,SC-60,59.386,60.0,424.05,18.16,3.262,1150.0,8.401,0.1092,0.816
117,1,LWC-58,SC-60,59.844,60.0,427.74,17.73,3.332,1152.4,8.401,0.1092,0.816
117,2,LWC-58,SC-60,60.285,60.0,425.43,17.83,3.265,1154.3,8.401,0.1092,0.816
117,3,LWC-58,SC-60,60.811,60.0,427.93,17.15,3.345,1153.7,8.401,0.1092,0.816
117,4,LWC-58,SC-60,59.901,60.0,428.28,17.17,3.233,1159.9,8.401,0.1092,0.816
117,5,LWC-58,SC-60,59.955,60.0,426.21,17.53,3.23,1168.3,8.401,0.1092,0.816
117,6,LWC-58,SC-60,60.782,60.0,430.53,17.92,3.284,1162.4,8.401,0.1092,0.816
117,7,LWC-58,SC-60,60.116,60.0,428.8,16.48,3.293,1172.0,8.401,0.1092,0.816
117,8,LWC-58,SC-60,59.235,60.0,430.76,17.36,3.251,1169.5,8.401,0.1092,0.816
117,9,LWC-58,SC-60,59.555,60.0,426.43,17.69,3.282,1169.0,8.401,0.1092,0.816
117,10,LWC-58,SC-60,58.32,60.0,429.43,17.41,3.365,1166.4,8.401,0.1092,0.816
117,11,LWC-58,SC-60,59.249,60.0,428.44,17.62,3.277,1164.6,8.401,0.1092,0.816
117,12,LWC-58,SC-60,58.671,60.0,427.78,16.76,3.201,1176.6,8.401,0.1092,0.816
117,13,LWC-58,SC-60,60.255,60.0,432.39,17.64,3.211,1172.5,8.401,0.1092,0.816
117,14,LWC-58,SC-60,60.923,60.0,430.04,16.66,3.403,1168.1,8.401,0.1092,0.816
117,15,LWC-58,SC-60,59.261,60.0,426.76,17.04,3.371,1177.5,8.401,0.1092,0.816
117,16,LWC-58,SC-60,59.292,60.0,428.78,16.76,3.277,1172.3,8.401,0.1092,0.816
117,17,LWC-58,SC-60,60.722,60.0,431.69,16.78,3.34,1162.2,8.401,0.1092,0.816
117,18,LWC-58,SC-60,59.646,60.0,428.14,16.14,3.312,1167.3,8.401,0.1092,0.816
117,19,LWC-58,SC-60,60.194,60.0,427.97,16.02,3.363,1173.2,8.401,0.1092,0.816
117,20,LWC-58,SC-60,60.571,60.0,429.6,17.59,3.246,1177.2,8.401,0.1092,0.816
117,21,LWC-58,SC-60,59.449,60.0,430.86,16.1,3.248,1181.5,8.401,0.1092,0.816
117,22,LWC-58,SC-60,59.465,60.0,428.48,17.13,3.366,1169.9,8.401,0.1092,0.816
117,23,LWC-58,SC-60,59.606,60.0,430.73,16.35,3.225,1172.9,8.401,0.1092,0.816
117,24,LWC-58,SC-60,58.797,60.0,430.03,16.58,3.303,1166.8,8.401,0.1092,0.816
118,0,NEWS-48,FINE-80,43.343,80.0,363.0,12.61,2.746,1247.9,13.888,0.0755,3.959
118,1,NEWS-48,FINE-80,48.837,80.0,387.9,14.6,2.995,1203.2,13.888,0.0755,3.959
118,2,NEWS-48,FINE-80,54.594,80.0,403.92,16.06,3.092,1182.9,13.888,0.0755,3.959
118,3,NEWS-48,FINE-80,58.487,80.0,424.46,16.94,3.252,1152.0,13.888,0.0755,3.959
118,4,NEWS-48,FINE-80,61.673,80.0,440.86,18.35,3.344,1134.8,13.888,0.0755,3.959
118,5,NEWS-48,FINE-80,64.743,80.0,454.31,18.78,3.426,1115.4,13.888,0.0755,3.959
118,6,NEWS-48,FINE-80,66.789,80.0,462.57,20.82,3.535,1088.3,13.888,0.0755,3.959
118,7,NEWS-48,FINE-80,68.935,80.0,468.43,20.6,3.676,1084.6,13.888,0.0755,3.959
118,8,NEWS-48,FINE-80,70.367,80.0,482.11,21.3,3.694,1067.6,13.888,0.0755,3.959
118,9,NEWS-48,FINE-80,71.713,80.0,487.65,21.35,3.712,1064.9,13.888,0.0755,3.959
118,10,NEWS-48,FINE-80,72.792,80.0,491.48,21.48,3.905,1053.8,13.888,0.0755,3.959
118,11,NEWS-48,FINE-80,74.08,80.0,494.84,22.58,3.795,1059.8,13.888,0.0755,3.959
118,12,NEWS-48,FINE-80,75.984,80.0,500.76,22.61,3.889,1058.8,13.888,0.0755,3.959
118,13,NEWS-48,FINE-80,75.474,80.0,501.85,21.37,3.898,1040.0,13.888,0.0755,3.959
118,14,NEWS-48,FINE-80,76.277,80.0,507.21,23.84,3.914,1038.2,13.888,0.0755,3.959
118,15,NEWS-48,FINE-80,77.124,80.0,511.33,23.42,3.826,1023.3,13.888,0.0755,3.959
118,16,NEWS-48,FINE-80,78.259,80.0,508.68,23.0,3.995,1024.0,13.888,0.0755,3.959
118,17,NEWS-48,FINE-80,77.605,80.0,512.84,23.62,3.959,1032.1,13.888,0.0755,3.959
118,18,NEWS-48,FINE-80,78.053,80.0,511.33,23.63,3.998,1028.3,13.888,0.0755,3.959
118,19,NEWS-48,FINE-80,78.715,80.0,515.85,23.76,4.017,1029.2,13.888,0.0755,3.959
118,20,NEWS-48,FINE-80,78.928,80.0,514.27,23.15,4.053,1021.9,13.888,0.0755,3.959
118,21,NEWS-48,FINE-80,78.729,80.0,518.48,23.68,3.922,1026.4,13.888,0.0755,3.959
118,22,NEWS-48,FINE-80,78.851,80.0,515.72,23.85,3.941,1011.4,13.888,0.0755,3.959
118,23,NEWS-48,FINE-80,79.375,80.0,515.06,24.36,3.952,1020.3,13.888,0.0755,3.959
118,24,NEWS-48,FINE-80,79.267,80.0,516.68,23.84,3.941,1025.2,13.888,0.0755,3.959
119,0,LWC-58,NEWS-45,58.44,45.0,421.99,19.76,3.295,1158.5,12.608,0.0992,3.567
119,1,LWC-58,NEWS-45,56.111,45.0,409.25,17.78,3.187,1156.5,12.608,0.0992,3.567
119,2,LWC-58,NEWS-45,53.725,45.0,401.33,16.52,3.067,1174.2,12.608,0.0992,3.567
119,3,LWC-58,NEWS-45,52.951,45.0,393.43,15.27,3.044,1193.6,12.608,0.0992,3.567
119,4,LWC-58,NEWS-45,52.14,45.0,383.34,15.75,2.981,1190.0,12.608,0.0992,3.567
119,5,LWC-58,NEWS-45,51.331,45.0,376.79,14.75,2.874,1204.9,12.608,0.0992,3.567
119,6,LWC-58,NEWS-45,49.742,45.0,374.94,14.45,2.823,1213.6,12.608,0.0992,3.567
119,7,LWC-58,NEWS-45,49.388,45.0,368.56,13.52,2.873,1215.1,12.608,0.0992,3.567
119,8,LWC-58,NEWS-45,48.932,45.0,365.01,13.48,2.812,1220.4,12.608,0.0992,3.567
119,9,LWC-58,NEWS-45,48.084,45.0,361.14,13.12,2.742,1229.1,12.608,0.0992,3.567
119,10,LWC-58,NEWS-45,46.938,45.0,361.9,13.09,2.635,1236.1,12.608,0.0992,3.567
119,11,LWC-58,NEWS-45,47.308,45.0,358.79,12.62,2.714,1229.0,12.608,0.0992,3.567
119,12,LWC-58,NEWS-45,47.13,45.0,351.56,12.02,2.716,1233.4,12.608,0.0992,3.567
119,13,LWC-58,NEWS-45,46.335,45.0,351.04,14.02,2.53,1234.6,12.608,0.0992,3.567
119,14,LWC-58,NEWS-45,46.302,45.0,352.15,11.87,2.669,1227.9,12.608,0.0992,3.567
119,15,LWC-58,NEWS-45,45.827,45.0,350.22,12.55,2.627,1242.2,12.608,0.0992,3.567
119,16,LWC-58,NEWS-45,45.228,45.0,347.69,11.5,2.629,1247.4,12.608,0.0992,3.567
119,17,LWC-58,NEWS-45,46.159,45.0,344.43,11.32,2.588,1248.9,12.608,0.0992,3.567
119,18,LWC-58,NEWS-45,45.723,45.0,344.42,12.31,2.62,1240.4,12.608,0.0992,3.567
119,19,LWC-58,NEWS-45,46.096,45.0,343.96,12.31,2.693,1239.3,12.608,0.0992,3.567
119,20,LWC-58,NEWS-45,45.782,45.0,344.86,12.82,2.597,1246.3,12.608,0.0992,3.567
119,21,LWC-58,NEWS-45,45.341,45.0,347.12,12.35,2.665,1250.9,12.608,0.0992,3.567
119,22,LWC-58,NEWS-45,45.356,45.0,341.83,12.05,2.573,1248.0,12.608,0.0992,3.567
119,23,LWC-58,NEWS-45,45.494,45.0,340.71,11.63,2.649,1249.1,12.608,0.0992,3.567
119,24,LWC-58,NEWS-45,45.566,45.0,342.17,12.84,2.61,1253.7,12.608,0.0992,3.567
120,0,NEWS-48,FINE-90,45.944,90.0,356.43,12.21,2.78,1259.6,7.603,0.0788,4.691
120,1,NEWS-48,FINE-90,52.546,90.0,385.03,14.48,2.931,1216.4,7.603,0.0788,4.691
120,2,NEWS-48,FINE-90,58.056,90.0,409.16,15.0,3.093,1176.8,7.603,0.0788,4.691
120,3,NEWS-48,FINE-90,62.369,90.0,434.25,18.28,3.335,1146.6,7.603,0.0788,4.691
120,4,NEWS-48,FINE-90,65.967,90.0,447.82,19.07,3.443,1126.7,7.603,0.0788,4.691
120,5,NEWS-48,FINE-90,70.121,90.0,460.39,19.71,3.585,1104.6,7.603,0.0788,4.691
120,6,NEWS-48,FINE-90,72.358,90.0,482.63,21.73,3.712,1074.9,7.603,0.0788,4.691
120,7,NEWS-48,FINE-90,75.197,90.0,490.24,21.04,3.737,1075.5,7.603,0.0788,4.691
120,8,NEWS-48,FINE-90,77.411,90.0,501.48,22.03,3.832,1058.9,7.603,0.0788,4.691
120,9,NEWS-48,FINE-90,78.916,90.0,506.0,24.49,3.893,1040.6,7.603,0.0788,4.691
120,10,NEWS-48,FINE-90,80.15,90.0,517.59,24.02,4.029,1028.6,7.603,0.0788,4.691
120,11,NEWS-48,FINE-90,81.627,90.0,523.97,24.03,4.013,1030.1,7.603,0.0788,4.691
120,12,NEWS-48,FINE-90,83.191,90.0,527.96,24.83,4.062,1020.2,7.603,0.0788,4.691
120,13,NEWS-48,FINE-90,84.14,90.0,536.42,25.01,4.031,1015.5,7.603,0.0788,4.691
120,14,NEWS-48,FINE-90,85.223,90.0,536.19,25.4,4.156,1009.9,7.603,0.0788,4.691
120,15,NEWS-48,FINE-90,85.906,90.0,541.59,25.86,4.167,1009.0,7.603,0.0788,4.691
120,16,NEWS-48,FINE-90,85.906,90.0,549.39,25.72,4.126,1003.7,7.603,0.0788,4.691
120,17,NEWS-48,FINE-90,87.164,90.0,548.49,26.17,4.283,993.8,7.603,0.0788,4.691
120,18,NEWS-48,FINE-90,86.886,90.0,551.55,26.06,4.22,991.0,7.603,0.0788,4.691
120,19,NEWS-48,FINE-90,87.77,90.0,554.98,25.86,4.185,993.6,7.603,0.0788,4.691
120,20,NEWS-48,FINE-90,88.659,90.0,556.02,25.82,4.228,1001.5,7.603,0.0788,4.691
120,21,NEWS-48,FINE-90,88.319,90.0,559.86,27.12,4.22,987.7,7.603,0.0788,4.691
120,22,NEWS-48,FINE-90,87.943,90.0,560.32,26.87,4.325,989.0,7.603,0.0788,4.691
120,23,NEWS-48,FINE-90,88.594,90.0,558.26,27.13,4.302,990.6,7.603,0.0788,4.691
120,24,NEWS-48,FINE-90,89.53,90.0,560.93,26.67,4.284,983.1,7.603,0.0788,4.691
121,0,SC-60,LWC-65,61.156,65.0,430.44,16.96,3.226,1167.1,13.096,0.0964,4.005
121,1,SC-60,LWC-65,61.318,65.0,432.65,18.23,3.263,1154.1,13.096,0.0964,4.005
121,2,SC-60,LWC-65,61.943,65.0,439.07,18.53,3.189,1153.1,13.096,0.0964,4.005
121,3,SC-60,LWC-65,62.492,65.0,440.39,18.15,3.305,1150.1,13.096,0.0964,4.005
121,4,SC-60,LWC-65,63.15,65.0,443.9,18.8,3.276,1142.3,13.096,0.0964,4.005
121,5,SC-60,LWC-65,62.713,65.0,442.65,18.69,3.403,1138.4,13.096,0.0964,4.005
121,6,SC-60,LWC-65,63.637,65.0,444.37,18.63,3.394,1135.6,13.096,0.0964,4.005
121,7,SC-60,LWC-65,63.29,65.0,448.55,18.44,3.364,1145.0,13.096,0.0964,4.005
121,8,SC-60,LWC-65,63.397,65.0,444.39,18.52,3.487,1136.2,13.096,0.0964,4.005
121,9,SC-60,LWC-65,63.927,65.0,445.13,18.7,3.355,1140.9,13.096,0.0964,4.005
121,10,SC-60,LWC-65,64.267,65.0,453.31,19.99,3.4,1130.7,13.096,0.0964,4.005
121,11,SC-60,LWC-65,64.136,65.0,450.85,19.72,3.441,1129.2,13.096,0.0964,4.005
121,12,SC-60,LWC-65,63.659,65.0,453.52,20.09,3.525,1127.7,13.096,0.0964,4.005
121,13,SC-60,LWC-65,64.286,65.0,454.66,19.64,3.505,1113.7,13.096,0.0964,4.005
121,14,SC-60,LWC-65,64.929,65.0,456.66,19.07,3.479,1130.0,13.096,0.0964,4.005
121,15,SC-60,LWC-65,63.674,65.0,454.31,19.87,3.402,1126.0,13.096,0.0964,4.005
121,16,SC-60,LWC-65,64.541,65.0,454.96,20.25,3.408,1126.0,13.096,0.0964,4.005
121,17,SC-60,LWC-65,64.407,65.0,454.98,19.98,3.492,1114.6,13.096,0.0964,4.005
121,18,SC-60,LWC-65,64.268,65.0,457.88,19.04,3.399,1124.3,13.096,0.0964,4.005
121,19,SC-60,LWC-65,64.909,65.0,458.34,19.0,3.482,1121.7,13.096,0.0964,4.005
121,20,SC-60,LWC-65,64.122,65.0,459.9,20.08,3.51,1124.0,13.096,0.0964,4.005
121,21,SC-60,LWC-65,64.578,65.0,455.15,19.64,3.399,1122.6,13.096,0.0964,4.005
121,22,SC-60,LWC-65,65.019,65.0,462.38,19.97,3.508,1120.2,13.096,0.0964,4.005
121,23,SC-60,LWC-65,65.016,65.0,457.52,19.48,3.523,1125.1,13.096,0.0964,4.005
121,24,SC-60,LWC-65,64.957,65.0,458.26,19.92,3.463,1127.1,13.096,0.0964,4.005
122,0,LWC-65,FINE-90,62.548,90.0,455.43,21.67,3.624,1096.2,9.867,0.0773,2.221
122,1,LWC-65,FINE-90,66.925,90.0,473.02,22.22,3.783,1082.2,9.867,0.0773,2.221
122,2,LWC-65,FINE-90,71.771,90.0,488.02,22.57,3.899,1074.0,9.867,0.0773,2.221
122,3,LWC-65,FINE-90,74.604,90.0,501.18,23.15,3.961,1052.1,9.867,0.0773,2.221
122,4,LWC-65,FINE-90,76.934,90.0,511.19,24.49,4.1,1030.4,9.867,0.0773,2.221
122,5,LWC-65,FINE-90,79.739,90.0,521.95,25.11,4.022,1019.6,9.867,0.0773,2.221
122,6,LWC-65,FINE-90,81.194,90.0,527.16,24.8,4.078,1021.4,9.867,0.0773,2.221
122,7,LWC-65,FINE-90,82.628,90.0,537.53,25.08,4.221,1004.0,9.867,0.0773,2.221
122,8,LWC-65,FINE-90,84.24,90.0,541.05,25.46,4.159,999.6,9.867,0.0773,2.221
122,9,LWC-65,FINE-90,84.971,90.0,544.17,26.16,4.133,1001.9,9.867,0.0773,2.221
122,10,LWC-65,FINE-90,85.66,90.0,547.39,26.34,4.135,993.7,9.867,0.0773,2.221
122,11,LWC-65,FINE-90,86.86,90.0,552.91,27.52,4.212,994.0,9.867,0.0773,2.221
122,12,LWC-65,FINE-90,87.19,90.0,555.68,25.47,4.27,989.4,9.867,0.0773,2.221
122,13,LWC-65,FINE-90,87.937,90.0,557.12,26.3,4.283,988.9,9.867,0.0773,2.221
122,14,LWC-65,FINE-90,87.989,90.0,561.06,26.45,4.197,991.8,9.867,0.0773,2.221
122,15,LWC-65,FINE-90,88.744,90.0,562.36,27.01,4.255,989.2,9.867,0.0773,2.221
122,16,LWC-65,FINE-90,88.713,90.0,563.12,27.08,4.235,989.5,9.867,0.0773,2.221
122,17,LWC-65,FINE-90,89.251,90.0,562.28,26.75,4.257,987.3,9.867,0.0773,2.221
122,18,LWC-65,FINE-90,89.426,90.0,563.59,27.64,4.315,986.9,9.867,0.0773,2.221
122,19,LWC-65,FINE-90,89.642,90.0,563.07,26.35,4.272,982.7,9.867,0.0773,2.221
122,20,LWC-65,FINE-90,89.418,90.0,566.15,26.58,4.311,975.0,9.867,0.0773,2.221
122,21,LWC-65,FINE-90,89.617,90.0,568.21,26.28,4.316,981.3,9.867,0.0773,2.221
122,22,LWC-65,FINE-90,89.52,90.0,565.14,26.88,4.254,983.1,9.867,0.0773,2.221
122,23,LWC-65,FINE-90,89.391,90.0,566.83,26.8,4.348,981.6,9.867,0.0773,2.221
122,24,LWC-65,FINE-90,90.32,90.0,568.18,27.36,4.234,983.1,9.867,0.0773,2.221
123,0,FINE-90,SC-60,93.06,60.0,565.63,27.13,4.422,977.2,4.33,0.1167,4.803
123,1,FINE-90,SC-60,85.682,60.0,534.34,24.08,4.235,1020.7,4.33,0.1167,4.803
123,2,FINE-90,SC-60,80.739,60.0,506.68,23.66,4.013,1058.3,4.33,0.1167,4.803
123,3,FINE-90,SC-60,76.399,60.0,492.7,22.4,3.902,1077.6,4.33,0.1167,4.803
123,4,FINE-90,SC-60,72.833,60.0,478.73,20.77,3.716,1107.6,4.33,0.1167,4.803
123,5,FINE-90,SC-60,70.212,60.0,468.59,20.13,3.74,1118.7,4.33,0.1167,4.803
123,6,FINE-90,SC-60,67.984,60.0,457.48,19.58,3.599,1129.9,4.33,0.1167,4.803
123,7,FINE-90,SC-60,66.239,60.0,448.92,18.96,3.468,1138.4,4.33,0.1167,4.803
123,8,FINE-90,SC-60,64.821,60.0,446.21,18.82,3.489,1145.2,4.33,0.1167,4.803
123,9,FINE-90,SC-60,63.693,60.0,444.57,18.01,3.454,1144.5,4.33,0.1167,4.803
123,10,FINE-90,SC-60,62.954,60.0,440.0,17.57,3.422,1156.6,4.33,0.1167,4.803
123,11,FINE-90,SC-60,62.316,60.0,439.53,17.97,3.277,1168.1,4.33,0.1167,4.803
123,12,FINE-90,SC-60,62.308,60.0,433.44,16.83,3.346,1164.5,4.33,0.1167,4.803
123,13,FINE-90,SC-60,61.382,60.0,436.29,17.78,3.29,1165.3,4.33,0.1167,4.803
123,14,FINE-90,SC-60,60.63,60.0,434.1,17.74,3.278,1157.0,4.33,0.1167,4.803
123,15,FINE-90,SC-60,61.069,60.0,432.07,16.91,3.346,1171.3,4.33,0.1167,4.803
123,16,FINE-90,SC-60,60.963,60.0,434.28,17.95,3.302,1170.8,4.33,0.1167,4.803
123,17,FINE-90,SC-60,60.905,60.0,432.13,17.01,3.306,1173.3,4.33,0.1167,4.803
123,18,FINE-90,SC-60,60.536,60.0,429.31,16.93,3.274,1163.5,4.33,0.1167,4.803
123,19,FINE-90,SC-60,60.043,60.0,432.95,16.79,3.384,1166.5,4.33,0.1167,4.803
123,20,FINE-90,SC-60,60.065,60.0,430.28,17.32,3.314,1161.4,4.33,0.1167,4.803
123,21,FINE-90,SC-60,60.421,60.0,430.66,16.88,3.233,1161.3,4.33,0.1167,4.803
123,22,FINE-90,SC-60,60.628,60.0,428.73,16.34,3.34,1166.4,4.33,0.1167,4.803
123,23,FINE-90,SC-60,59.808,60.0,430.25,17.22,3.289,1171.8,4.33,0.1167,4.803
123,24,FINE-90,SC-60,60.183,60.0,428.38,16.89,3.365,1167.5,4.33,0.1167,4.803
124,0,LWC-58,LWC-65,57.175,65.0,400.92,18.47,3.21,1160.2,10.915,0.1133,2.144
124,1,LWC-58,LWC-65,57.806,65.0,411.48,18.5,3.293,1153.1,10.915,0.1133,2.144
124,2,LWC-58,LWC-65,58.464,65.0,412.87,17.92,3.212,1150.2,10.915,0.1133,2.144
